id	norm	tau0	etas	CH_RAA_1020_8	CH_RAA_1020_9	CH_RAA_1020_10	CH_RAA_1020_12	CH_RAA_1020_14	CH_RAA_1020_16	CH_RAA_1020_18	CH_RAA_1020_21	CH_RAA_1020_24	CH_RAA_1020_28	CH_RAA_1020_33	CH_RAA_1020_42	CH_RAA_2030_8	CH_RAA_2030_9	CH_RAA_2030_10	CH_RAA_2030_12	CH_RAA_2030_14	CH_RAA_2030_16	CH_RAA_2030_18	CH_RAA_2030_21	CH_RAA_2030_24	CH_RAA_2030_28	CH_RAA_2030_33	CH_RAA_2030_42	CH_RAA_3040_8	CH_RAA_3040_9	CH_RAA_3040_10	CH_RAA_3040_12	CH_RAA_3040_14	CH_RAA_3040_16	CH_RAA_3040_18	CH_RAA_3040_21	CH_RAA_3040_24	CH_RAA_3040_28	CH_RAA_3040_33	CH_RAA_3040_42	CH_RAA_4050_8	CH_RAA_4050_9	CH_RAA_4050_10	CH_RAA_4050_12	CH_RAA_4050_14	CH_RAA_4050_16	CH_RAA_4050_18	CH_RAA_4050_21	CH_RAA_4050_24	CH_RAA_4050_28	CH_RAA_4050_33	CH_RAA_4050_42	D_RAA_3050_8	D_RAA_3050_9	D_RAA_3050_11	D_RAA_3050_14	D_RAA_3050_20	D_RAA_3050_30	D_RAA_3050_43	CH_v2_1020_8	CH_v2_1020_10	CH_v2_1020_14	CH_v2_1020_18	CH_v2_1020_22	CH_v2_1020_27	CH_v2_1020_32	CH_v2_1020_37	CH_v2_1020_45	CH_v2_2030_8	CH_v2_2030_10	CH_v2_2030_14	CH_v2_2030_18	CH_v2_2030_22	CH_v2_2030_27	CH_v2_2030_32	CH_v2_2030_37	CH_v2_2030_45	CH_v2_3040_8	CH_v2_3040_10	CH_v2_3040_14	CH_v2_3040_18	CH_v2_3040_22	CH_v2_3040_27	CH_v2_3040_32	CH_v2_3040_37	CH_v2_3040_45	CH_v2_4050_8	CH_v2_4050_10	CH_v2_4050_14	CH_v2_4050_18	CH_v2_4050_22	CH_v2_4050_27	CH_v2_4050_32	CH_v2_4050_37	CH_v2_4050_45	D_v2_3050_9	D_v2_3050_11	D_v2_3050_14	D_v2_3050_18	D_v2_3050_25	D_v2_3050_35
123	164.23523	1.08335	0.04297	0.11645932	0.12968619	0.14446817	0.16135218	0.17956329	0.19935680	0.22174465	0.24616524	0.27014373	0.29606147	0.33440941	0.38440204	0.15695636	0.17326142	0.19125897	0.21153990	0.23310676	0.25621491	0.28195920	0.30959589	0.33631044	0.36474124	0.40601002	0.45848554	0.20993190	0.22945517	0.25070682	0.27429522	0.29898531	0.32502584	0.35355831	0.38365809	0.41226352	0.44220273	0.48478207	0.53751808	0.28234053	0.30502379	0.32931333	0.35580007	0.38301611	0.41120352	0.44150386	0.47283835	0.50205051	0.53205640	0.57376987	0.62395888	0.24530198	0.26302752	0.28804104	0.33289377	0.40671053	0.49749276	0.57886269	0.05813816	0.05308231	0.04735568	0.04201555	0.03745689	0.03356781	0.03051282	0.02804291	0.02510554	0.08058660	0.07341826	0.06532704	0.05780171	0.05138712	0.04591998	0.04162856	0.03816121	0.03404051	0.09485838	0.08610922	0.07628954	0.06720612	0.05949615	0.05294834	0.04782425	0.04369464	0.03880003	0.09919475	0.08968637	0.07905896	0.06927248	0.06100200	0.05400814	0.04855726	0.04418027	0.03901289	0.09337252	0.08575411	0.07662536	0.06737728	0.05598686	0.04547254
124	166.53598	0.27862	0.18896	0.18265026	0.20433481	0.22803307	0.25444347	0.28216144	0.31141444	0.34345000	0.37717792	0.40911958	0.44239799	0.48939568	0.54696415	0.23150933	0.25617024	0.28273031	0.31188391	0.34200410	0.37330600	0.40704260	0.44198259	0.47455483	0.50797712	0.55432185	0.60980018	0.29254420	0.31987453	0.34883747	0.38010459	0.41185858	0.44431244	0.47869441	0.51368268	0.54575949	0.57814905	0.62221131	0.67372138	0.37045445	0.39971583	0.43016389	0.46242920	0.49457486	0.52683004	0.56036114	0.59383518	0.62397478	0.65388760	0.69376098	0.73922804	0.33365420	0.35745821	0.39016026	0.44640356	0.53263623	0.62879548	0.70654534	0.03070697	0.02730015	0.02366839	0.02046973	0.01785553	0.01569942	0.01404850	0.01273945	0.01121105	0.03982926	0.03528436	0.03043702	0.02617296	0.02269761	0.01984207	0.01766492	0.01594549	0.01394729	0.04501340	0.03969139	0.03403534	0.02908271	0.02506727	0.02178643	0.01929852	0.01734322	0.01508267	0.04529203	0.03972653	0.03384325	0.02872418	0.02460074	0.02125375	0.01873150	0.01675996	0.01449325	0.04331483	0.03879434	0.03362477	0.02866013	0.02288204	0.01786022
125	184.83013	0.23314	0.13701	0.19111980	0.21363250	0.23816228	0.26541195	0.29391344	0.32388917	0.35659582	0.39089706	0.42325820	0.45684752	0.50406737	0.56156889	0.24037711	0.26576788	0.29303343	0.32286890	0.35359257	0.38541617	0.41959603	0.45486665	0.48763091	0.52113410	0.56739672	0.62248326	0.30148073	0.32940071	0.35890421	0.39066202	0.42281481	0.45557492	0.49016978	0.52525764	0.55732235	0.58959868	0.63334261	0.68424112	0.37959349	0.40927273	0.44006837	0.47261082	0.50493679	0.53727801	0.57079680	0.60415515	0.63410196	0.66373891	0.70311129	0.74782032	0.34291055	0.36713903	0.40033270	0.45718279	0.54376148	0.63947300	0.71620694	0.02901038	0.02580558	0.02238900	0.01937822	0.01691511	0.01488130	0.01332237	0.01208505	0.01063892	0.03783924	0.03351615	0.02890860	0.02485738	0.02155583	0.01884297	0.01677422	0.01514013	0.01324074	0.04218061	0.03715349	0.03182248	0.02716434	0.02339339	0.02031593	0.01798446	0.01615342	0.01403797	0.04214514	0.03689485	0.03136489	0.02657066	0.02272010	0.01960185	0.01725649	0.01542603	0.01332452	0.04039193	0.03613114	0.03126824	0.02660896	0.02120019	0.01651281
126	223.13558	1.11507	0.15661	0.09029170	0.10085388	0.11275057	0.12645978	0.14139068	0.15778690	0.17654281	0.19725639	0.21785273	0.24040301	0.27432036	0.31952930	0.12407386	0.13753179	0.15252188	0.16958444	0.18792704	0.20780412	0.23022199	0.25460911	0.27849888	0.30426802	0.34231317	0.39179634	0.17096552	0.18778910	0.20627898	0.22701979	0.24897598	0.27240240	0.29839162	0.32617563	0.35293144	0.38130706	0.42233215	0.47425353	0.23694474	0.25735324	0.27942927	0.30376777	0.32906915	0.35558168	0.38443874	0.41467673	0.44323357	0.47294411	0.51490251	0.56642353	0.20254089	0.21814139	0.24037017	0.28086543	0.34928418	0.43653196	0.51778363	0.06384531	0.05881499	0.05295901	0.04735632	0.04247791	0.03825253	0.03489600	0.03216023	0.02888337	0.08703733	0.07996144	0.07181086	0.06408086	0.05738737	0.05160989	0.04702970	0.04330065	0.03883658	0.10226526	0.09362172	0.08374297	0.07443956	0.06642489	0.05953388	0.05408714	0.04966282	0.04437838	0.10892775	0.09920523	0.08819383	0.07791571	0.06912673	0.06161788	0.05571497	0.05094158	0.04526624	0.10156519	0.09391188	0.08461422	0.07505048	0.06307723	0.05183292
127	334.36698	0.77623	0.10618	0.06779409	0.07701860	0.08753780	0.09981794	0.11336476	0.12842096	0.14585117	0.16532885	0.18490586	0.20655528	0.23949463	0.28400896	0.09448037	0.10645779	0.11996073	0.13552812	0.15247661	0.17106244	0.19227443	0.21562240	0.23874118	0.26392892	0.30154668	0.35115435	0.13215292	0.14747095	0.16450699	0.18386065	0.20460847	0.22700850	0.25215564	0.27935784	0.30583699	0.33420190	0.37568816	0.42892461	0.18758013	0.20681650	0.22785663	0.25133518	0.27603901	0.30221677	0.33103378	0.36157161	0.39070884	0.42131345	0.46501080	0.51937196	0.15925025	0.17370627	0.19453447	0.23314965	0.30007427	0.38798631	0.47201285	0.05262012	0.04747224	0.04173192	0.03647123	0.03205767	0.02835328	0.02548581	0.02319701	0.02051255	0.07256552	0.06547487	0.05759055	0.05037777	0.04432743	0.03924566	0.03530735	0.03215965	0.02846140	0.08540089	0.07701642	0.06771105	0.05921014	0.05208122	0.04609207	0.04144819	0.03773437	0.03336755	0.09051918	0.08152635	0.07155680	0.06245840	0.05483338	0.04843135	0.04347035	0.03950501	0.03484511	0.08431553	0.07707480	0.06847878	0.05986464	0.04939046	0.03985885
128	88.79483	1.05777	0.15954	0.17584788	0.19387053	0.21366058	0.23583421	0.25926657	0.28420817	0.31179560	0.34117993	0.36936036	0.39911308	0.44186929	0.49551673	0.22815444	0.24910634	0.27180846	0.29688107	0.32298148	0.35035185	0.38015463	0.41138242	0.44085873	0.47149913	0.51470367	0.56761323	0.29420990	0.31782420	0.34303329	0.37043338	0.39848613	0.42742824	0.45840876	0.49029985	0.51989343	0.55014939	0.59196486	0.64189138	0.37955452	0.40504758	0.43181270	0.46038617	0.48909961	0.51819508	0.54875903	0.57961578	0.60772495	0.63595290	0.67413754	0.71852421	0.33653363	0.35725051	0.38592861	0.43578783	0.51387761	0.60380656	0.67922688	0.05236823	0.04765996	0.04238023	0.03749524	0.03334362	0.02980995	0.02703679	0.02479528	0.02212906	0.07128273	0.06456152	0.05707534	0.05019631	0.04438391	0.03946283	0.03561932	0.03252545	0.02886151	0.08177553	0.07375398	0.06485587	0.05671679	0.04987198	0.04410419	0.03961995	0.03602506	0.03178668	0.08479702	0.07591828	0.06618114	0.05737722	0.05005131	0.04393690	0.03922340	0.03547167	0.03108026	0.07947152	0.07248769	0.06422473	0.05597031	0.04595339	0.03685407
129	115.94521	0.50577	0.05893	0.18607370	0.20717495	0.23022661	0.25591051	0.28286864	0.31133446	0.34253337	0.37541870	0.40660751	0.43915534	0.48522709	0.54185182	0.23523870	0.25917817	0.28496895	0.31328861	0.34256756	0.37302842	0.40590308	0.44000732	0.47186119	0.50461368	0.55015379	0.60487772	0.29710269	0.32359815	0.35170182	0.38206623	0.41293871	0.44453972	0.47807610	0.51227186	0.54369069	0.57548819	0.61887181	0.66979042	0.37658860	0.40491519	0.43443550	0.46575443	0.49700331	0.52841620	0.56113574	0.59386944	0.62340971	0.65279523	0.69207842	0.73704241	0.33844022	0.36150237	0.39322217	0.44786835	0.53197150	0.62633078	0.70317119	0.03692028	0.03312186	0.02900822	0.02532612	0.02227507	0.01972863	0.01775964	0.01618579	0.01433329	0.04903190	0.04374913	0.03804482	0.03296185	0.02877357	0.02530001	0.02263094	0.02050971	0.01802883	0.05571714	0.04945990	0.04273240	0.03677039	0.03188608	0.02785949	0.02478365	0.02235193	0.01952399	0.05678125	0.05013011	0.04301679	0.03675172	0.03165321	0.02747877	0.02431082	0.02182076	0.01894224	0.05366044	0.04831449	0.04214212	0.03614789	0.02908894	0.02287706
130	211.61152	0.74249	0.14014	0.10041547	0.11332229	0.12784742	0.14455842	0.16270665	0.18255060	0.20512352	0.22987550	0.25428638	0.28077000	0.32010585	0.37158506	0.13550416	0.15149178	0.16925751	0.18941918	0.21100397	0.23426824	0.26033332	0.28846203	0.31577298	0.34494915	0.38746797	0.44175411	0.18349465	0.20295209	0.22425464	0.24804889	0.27310401	0.29966603	0.32891425	0.35991102	0.38948089	0.42052901	0.46483036	0.51987776	0.25016148	0.27317852	0.29794306	0.32509697	0.35314467	0.38232039	0.41381621	0.44651528	0.47709656	0.50859255	0.55249439	0.60545152	0.21668322	0.23450781	0.25979115	0.30550206	0.38152696	0.47598641	0.56121156	0.04858189	0.04374826	0.03843673	0.03362825	0.02962228	0.02627198	0.02368146	0.02161288	0.01918252	0.06598822	0.05937722	0.05211066	0.04552932	0.04004234	0.03545046	0.03189823	0.02906099	0.02572709	0.07680982	0.06900501	0.06043007	0.05266831	0.04620063	0.04079190	0.03661144	0.03327535	0.02935950	0.08165903	0.07312242	0.06377370	0.05533999	0.04833503	0.04249581	0.03799653	0.03441578	0.03022517	0.07604626	0.06923859	0.06122888	0.05327966	0.04370221	0.03506098
131	161.39627	0.38724	0.16359	0.16058489	0.18019976	0.20180209	0.22607464	0.25177077	0.27913005	0.30937212	0.34152594	0.37227179	0.40460988	0.45081414	0.50826460	0.20587048	0.22856701	0.25321202	0.28049542	0.30893839	0.33876614	0.37122077	0.40516830	0.43712279	0.47022258	0.51664995	0.57304369	0.26416514	0.28982948	0.31725513	0.34711701	0.37771815	0.40927525	0.44302094	0.47769543	0.50978287	0.54247833	0.58744422	0.64073441	0.33989530	0.36799242	0.39747558	0.42898192	0.46064949	0.49270168	0.52632242	0.56019611	0.59096455	0.62176096	0.66322688	0.71110091	0.30386090	0.32647732	0.35779858	0.41233279	0.49759678	0.59510252	0.67591346	0.03436937	0.03063865	0.02664352	0.02311028	0.02021374	0.01781872	0.01598114	0.01452158	0.01281440	0.04545277	0.04039590	0.03497871	0.03019144	0.02627443	0.02304435	0.02057373	0.01861739	0.01633750	0.05176862	0.04583560	0.03949019	0.03389799	0.02933838	0.02559400	0.02274243	0.02049334	0.01788382	0.05259851	0.04634043	0.03967971	0.03384295	0.02911146	0.02524900	0.02232417	0.02002883	0.01737941	0.05035916	0.04524963	0.03937810	0.03370657	0.02706321	0.02124684
132	340.11724	0.20629	0.03502	0.13945048	0.15807370	0.17874105	0.20213728	0.22708893	0.25383922	0.28360974	0.31547360	0.34612837	0.37855365	0.42518662	0.48362609	0.17980444	0.20158693	0.22542071	0.25200506	0.27992656	0.30941200	0.34171633	0.37573652	0.40795894	0.44152976	0.48893345	0.54697426	0.23207032	0.25706589	0.28398019	0.31350659	0.34399159	0.37564861	0.40973687	0.44500342	0.47784328	0.51150089	0.55810208	0.61377319	0.30034871	0.32823643	0.35772215	0.38947236	0.42162939	0.45440637	0.48903160	0.52416232	0.55627646	0.58861194	0.63245038	0.68347716	0.26834065	0.29056823	0.32157606	0.37615009	0.46281206	0.56371368	0.64867693	0.02859382	0.02537596	0.02199230	0.01904862	0.01666198	0.01470268	0.01320552	0.01201891	0.01063248	0.03730997	0.03296924	0.02839316	0.02440944	0.02118604	0.01854988	0.01654520	0.01496413	0.01312774	0.04178766	0.03676970	0.03148159	0.02688736	0.02318284	0.02016652	0.01788375	0.01609158	0.01402083	0.04335608	0.03799786	0.03236093	0.02747801	0.02355581	0.02037658	0.01798168	0.01610946	0.01395623	0.04099881	0.03665387	0.03171844	0.02701177	0.02156761	0.01685697
133	321.39011	1.15364	0.19036	0.06796307	0.07609597	0.08531763	0.09602603	0.10778868	0.12082545	0.13589244	0.15272336	0.16965818	0.18842893	0.21711702	0.25621889	0.09570060	0.10646035	0.11854082	0.13241544	0.14747791	0.16397048	0.18278348	0.20350452	0.22406042	0.24652062	0.28022910	0.32505562	0.13491759	0.14887223	0.16435198	0.18189527	0.20067330	0.22094022	0.24370556	0.26837190	0.29244734	0.31832935	0.35639409	0.40567753	0.19149628	0.20917296	0.22849389	0.25003865	0.27270929	0.29676020	0.32328659	0.35147742	0.37847533	0.40695779	0.44788337	0.49928644	0.16169617	0.17490193	0.19390100	0.22906939	0.29011176	0.37095953	0.44939087	0.06779576	0.06302627	0.05730035	0.05166291	0.04664342	0.04221979	0.03865987	0.03573056	0.03219203	0.09459447	0.08757459	0.07930005	0.07128129	0.06422015	0.05804551	0.05310212	0.04904795	0.04416261	0.11192302	0.10323942	0.09313072	0.08344149	0.07497397	0.06760864	0.06173346	0.05692711	0.05114705	0.11972915	0.10990906	0.09860306	0.08787435	0.07857091	0.07052820	0.06414397	0.05894121	0.05270799	0.11154410	0.10378503	0.09422715	0.08424306	0.07154013	0.05941058
134	353.39158	0.75807	0.14158	0.06431094	0.07317061	0.08329091	0.09512738	0.10821022	0.12277952	0.13968137	0.15861047	0.17767763	0.19880898	0.23104693	0.27476815	0.08991291	0.10146864	0.11452160	0.12960185	0.14605585	0.16413896	0.18482463	0.20764805	0.23030036	0.25503677	0.29208509	0.34112127	0.12648793	0.14137830	0.15797058	0.17685910	0.19715170	0.21910685	0.24380932	0.27059233	0.29672185	0.32477373	0.36591244	0.41888569	0.18011197	0.19893627	0.21956768	0.24264044	0.26697209	0.29281248	0.32132360	0.35160915	0.38057159	0.41106005	0.45470824	0.50919267	0.15282769	0.16692402	0.18727330	0.22511667	0.29102334	0.37814716	0.46194870	0.05264678	0.04741550	0.04159289	0.03626626	0.03180418	0.02806422	0.02517303	0.02286817	0.02016873	0.07221768	0.06509844	0.05719451	0.04997454	0.04392556	0.03885028	0.03492060	0.03178222	0.02809798	0.08442860	0.07611105	0.06688040	0.05844926	0.05138151	0.04544667	0.04084738	0.03717102	0.03285068	0.08975830	0.08079499	0.07087375	0.06183233	0.05426280	0.04791215	0.04299392	0.03906468	0.03444939	0.08358943	0.07637503	0.06781665	0.05924751	0.04883937	0.03937958
135	122.19116	0.28123	0.02950	0.24450383	0.27006751	0.29747739	0.32742736	0.35822403	0.39007937	0.42424660	0.45945709	0.49212566	0.52549371	0.57151166	0.62622816	0.29924229	0.32706426	0.35647362	0.38814268	0.42021991	0.45291833	0.48746549	0.52252424	0.55458042	0.58686671	0.63065597	0.68165715	0.36614808	0.39561269	0.42627307	0.45876688	0.49114265	0.52362897	0.55739998	0.59111242	0.62146483	0.65158684	0.69173545	0.73751066	0.44720492	0.47719339	0.50787084	0.53982711	0.57110649	0.60196883	0.63350132	0.66443533	0.69183877	0.71861786	0.75367314	0.79278027	0.40985941	0.43486212	0.46862782	0.52522004	0.60863093	0.69722126	0.76565303	0.02977471	0.02664966	0.02327051	0.02024870	0.01774569	0.01565788	0.01404483	0.01275678	0.01124297	0.03884511	0.03448868	0.02981496	0.02567755	0.02228712	0.01948938	0.01734954	0.01565575	0.01368333	0.04204193	0.03704858	0.03173731	0.02708226	0.02330569	0.02022018	0.01788153	0.01604474	0.01392289	0.04044628	0.03534225	0.02997572	0.02533114	0.02160806	0.01859946	0.01634158	0.01458290	0.01256770	0.03951245	0.03531185	0.03052018	0.02593059	0.02060665	0.01600074
136	313.26187	0.65253	0.18580	0.07438773	0.08473408	0.09651334	0.11023540	0.12533262	0.14205807	0.16134701	0.18280528	0.20426849	0.22788070	0.26355882	0.31130550	0.10319627	0.11648686	0.13143357	0.14861496	0.16725577	0.18761609	0.21074732	0.23607510	0.26101597	0.28803151	0.32807397	0.38032622	0.14352614	0.16031209	0.17891732	0.19997272	0.22244692	0.24659495	0.27356016	0.30255608	0.33060817	0.36046817	0.40378744	0.45876564	0.20128546	0.22202221	0.24460920	0.26970115	0.29597179	0.32366246	0.35396859	0.38588164	0.41613538	0.44770575	0.49241168	0.54742030	0.17224500	0.18796058	0.21052031	0.25208604	0.32330673	0.41526710	0.50146137	0.04748726	0.04244661	0.03694679	0.03200837	0.02792941	0.02454715	0.02195304	0.01989687	0.01750097	0.06395190	0.05724101	0.04990739	0.04331071	0.03785096	0.03331432	0.02982777	0.02705905	0.02382610	0.07466395	0.06687442	0.05835163	0.05067357	0.04430720	0.03900791	0.03492904	0.03168576	0.02789332	0.07928757	0.07092529	0.06178235	0.05355182	0.04673133	0.04105752	0.03669333	0.03322540	0.02917333	0.07377260	0.06705880	0.05917797	0.05137952	0.04202228	0.03362222
137	247.54558	0.97167	0.18959	0.08258905	0.09285000	0.10445413	0.11788334	0.13256992	0.14875887	0.16734607	0.18794602	0.20849327	0.23105256	0.26508779	0.31061041	0.11416185	0.12733623	0.14206574	0.15889917	0.17706598	0.19682189	0.21917967	0.24358136	0.26755394	0.29347829	0.33185909	0.38193254	0.15802920	0.17458527	0.19284711	0.21341233	0.23526572	0.25866271	0.28470703	0.31264048	0.33961678	0.36829884	0.40988218	0.46267251	0.21993356	0.24020802	0.26221060	0.28655706	0.31195748	0.33865886	0.36781391	0.39845827	0.42747669	0.45774017	0.50059251	0.55336652	0.18811498	0.20354396	0.22560136	0.26599731	0.33474513	0.42310012	0.50588184	0.05826611	0.05333795	0.04767886	0.04233756	0.03774114	0.03379904	0.03069258	0.02817692	0.02518308	0.08092434	0.07387187	0.06585810	0.05836122	0.05194543	0.04646246	0.04215100	0.03866367	0.03451630	0.09549913	0.08691790	0.07723051	0.06822102	0.06054343	0.05400297	0.04887219	0.04472970	0.03981164	0.10129789	0.09185569	0.08125884	0.07145936	0.06314724	0.05609424	0.05058029	0.04614108	0.04088622	0.09426868	0.08678951	0.07778947	0.06862887	0.05729153	0.04677232
138	131.15166	0.75049	0.08291	0.14609176	0.16319123	0.18212404	0.20352561	0.22634000	0.25081962	0.27811398	0.30741607	0.33571804	0.36579502	0.40934070	0.46446116	0.19075687	0.21094499	0.23299813	0.25757072	0.28337617	0.31065619	0.34060263	0.37223362	0.40230744	0.43377857	0.47849469	0.53375107	0.24833256	0.27157042	0.29657395	0.32399124	0.35230897	0.38175867	0.41353926	0.44651834	0.47734391	0.50907146	0.55325772	0.60649234	0.32385391	0.34973813	0.37711164	0.40658554	0.43645757	0.46695841	0.49925064	0.53210807	0.56224915	0.59271445	0.63423082	0.68290937	0.28669778	0.30736417	0.33618809	0.38692593	0.46779983	0.56285309	0.64398324	0.04523191	0.04078426	0.03590978	0.03150057	0.02782134	0.02473563	0.02234161	0.02042338	0.01816043	0.06190283	0.05564263	0.04878732	0.04259567	0.03743895	0.03312411	0.02978502	0.02711639	0.02397784	0.07181334	0.06432101	0.05613083	0.04875221	0.04262651	0.03751938	0.03358193	0.03044602	0.02677242	0.07427172	0.06620701	0.05743989	0.04958792	0.04310507	0.03772976	0.03360709	0.03033853	0.02652773	0.06999316	0.06353966	0.05598047	0.04851701	0.03957165	0.03154790
139	310.30479	1.14833	0.11144	0.07052269	0.07895477	0.08850985	0.09959712	0.11176526	0.12523809	0.14079119	0.15814214	0.17557545	0.19486925	0.22429585	0.26428176	0.09870911	0.10978276	0.12220699	0.13646457	0.15192820	0.16884247	0.18811389	0.20931184	0.23031190	0.25322442	0.28754711	0.33307130	0.13889717	0.15320728	0.16906566	0.18701801	0.20621032	0.22689744	0.25010151	0.27520373	0.29966545	0.32591984	0.36445195	0.41420013	0.19728686	0.21532720	0.23501993	0.25694757	0.27998546	0.30438735	0.33125512	0.35975683	0.38700311	0.41569554	0.45682966	0.50834082	0.16641993	0.17992925	0.19934362	0.23521362	0.29727338	0.37908814	0.45805366	0.06688838	0.06204962	0.05626668	0.05060154	0.04558181	0.04117806	0.03764864	0.03475497	0.03127348	0.09335096	0.08626120	0.07794174	0.06991651	0.06287760	0.05674277	0.05184465	0.04783649	0.04301706	0.11095339	0.10211731	0.09188585	0.08212884	0.07363843	0.06627983	0.06042754	0.05565136	0.04992110	0.11813156	0.10828325	0.09697461	0.08627379	0.07701803	0.06903432	0.06270917	0.05756293	0.05140751	0.11011511	0.10228412	0.09267312	0.08267520	0.07001233	0.05797861
140	198.70350	0.56852	0.15830	0.11552878	0.13052098	0.14730584	0.16650277	0.18721256	0.20969365	0.23506091	0.26262917	0.28956809	0.31851898	0.36100151	0.41569331	0.15360519	0.17178502	0.19186681	0.21450707	0.23856932	0.26430229	0.29288785	0.32344927	0.35284102	0.38393788	0.42870462	0.48493390	0.20416477	0.22576103	0.24925182	0.27530712	0.30253400	0.33116713	0.36242266	0.39523667	0.42624534	0.45849607	0.50396936	0.55959538	0.27318866	0.29813249	0.32478116	0.35378715	0.38351088	0.41417738	0.44699375	0.48074740	0.51202345	0.54393938	0.58792330	0.64020441	0.23931643	0.25886806	0.28641831	0.33569987	0.41617409	0.51360611	0.59910512	0.04105961	0.03670306	0.03200059	0.02781422	0.02437023	0.02151750	0.01932719	0.01758722	0.01555254	0.05625442	0.05024470	0.04374315	0.03794434	0.03316795	0.02920910	0.02616940	0.02375540	0.02093419	0.06443297	0.05743629	0.04986517	0.04311460	0.03755883	0.03296001	0.02943462	0.02663949	0.02337941	0.06781429	0.06025830	0.05209935	0.04484429	0.03889105	0.03397946	0.03022672	0.02726022	0.02381159	0.06338004	0.05732988	0.05029947	0.04342057	0.03525430	0.02799880
141	98.64386	0.35691	0.03057	0.24662861	0.27196127	0.29912286	0.32880208	0.35932411	0.39090337	0.42478567	0.45971731	0.49214343	0.52528205	0.57101719	0.62545405	0.30206547	0.32961890	0.35874755	0.39011707	0.42189679	0.45430203	0.48855197	0.52332444	0.55513520	0.58719186	0.63070067	0.68142527	0.36971814	0.39886408	0.42920070	0.46135681	0.49340443	0.52557369	0.55902884	0.59244157	0.62254017	0.65242658	0.69228873	0.73777977	0.45316124	0.48277524	0.51307298	0.54463007	0.57551749	0.60599640	0.63714018	0.66769647	0.69477075	0.72123366	0.75588446	0.79455577	0.41404554	0.43877002	0.47216694	0.52815128	0.61071993	0.69851263	0.76641923	0.03158314	0.02827395	0.02469275	0.02148845	0.01883371	0.01661915	0.01490822	0.01354209	0.01193656	0.04138648	0.03678110	0.03182865	0.02743552	0.02382986	0.02085099	0.01857053	0.01676420	0.01465938	0.04458208	0.03933105	0.03373280	0.02881555	0.02481973	0.02155027	0.01906948	0.01711943	0.01486480	0.04387003	0.03839538	0.03262237	0.02761043	0.02358281	0.02032126	0.01786948	0.01595736	0.01376359	0.04235195	0.03789955	0.03280606	0.02791281	0.02221969	0.01727998
142	232.70997	1.07909	0.16988	0.08732472	0.09771912	0.10944227	0.12297071	0.13772568	0.15395057	0.17253579	0.19308882	0.21355129	0.23598156	0.26976515	0.31487182	0.12014845	0.13342877	0.14824037	0.16512383	0.18329972	0.20302252	0.22529655	0.24956002	0.27335835	0.29905897	0.33705491	0.38655630	0.16584467	0.18248271	0.20079383	0.22136498	0.24317429	0.26647680	0.29236556	0.32008191	0.34680789	0.37518706	0.41627652	0.46837021	0.23019444	0.25045438	0.27239852	0.29662793	0.32185401	0.34832487	0.37717830	0.40745672	0.43609025	0.46591834	0.50810490	0.55999877	0.19666688	0.21212005	0.23416892	0.27442430	0.34265676	0.43000057	0.51162115	0.06184026	0.05692553	0.05121261	0.04575513	0.04100991	0.03690484	0.03364711	0.03099395	0.02781856	0.08600895	0.07889933	0.07074000	0.06302895	0.05637063	0.05063642	0.04609864	0.04240945	0.03799949	0.10100368	0.09235096	0.08249283	0.07323689	0.06528234	0.05845670	0.05307035	0.04870058	0.04348768	0.10670041	0.09717179	0.08637239	0.07628833	0.06766472	0.06029794	0.05450775	0.04982651	0.04426239	0.10028477	0.09266137	0.08341534	0.07392198	0.06206073	0.05094424
143	96.12017	0.36394	0.04738	0.24758649	0.27296184	0.30016236	0.32987660	0.36042668	0.39202686	0.42592260	0.46085858	0.49328031	0.52640614	0.57210993	0.62648914	0.30370817	0.33131041	0.36047917	0.39187947	0.42367735	0.45608824	0.49033014	0.52508005	0.55685772	0.58886900	0.63229690	0.68289950	0.37138590	0.40055106	0.43089709	0.46305195	0.49508675	0.52723205	0.56065044	0.59401447	0.62405911	0.65388235	0.69364518	0.73900206	0.45376451	0.48337352	0.51366277	0.54520786	0.57608025	0.60654111	0.63766302	0.66819446	0.69524390	0.72167989	0.75629142	0.79491348	0.41534377	0.44007027	0.47346182	0.52941703	0.61189701	0.69953521	0.76727887	0.03176377	0.02843024	0.02482097	0.02159078	0.01891485	0.01668330	0.01495990	0.01358432	0.01196841	0.04130511	0.03669953	0.03174837	0.02735766	0.02375505	0.02077967	0.01850262	0.01669947	0.01459897	0.04478828	0.03950382	0.03387063	0.02892390	0.02490529	0.02161822	0.01912491	0.01716557	0.01490089	0.04371855	0.03825733	0.03249949	0.02750188	0.02348663	0.02023574	0.01779240	0.01588713	0.01370154	0.04241393	0.03793932	0.03282456	0.02791546	0.02220928	0.01726302
